,Age_18 - 34,Age_35 - 49,Age_50 - 64,Gender_Male,Education_Bachelor's degree,Education_High school diploma or equivalent,Education_Master's degree or higher,num_cars_One car,w_TT,w_CO2,w_Rec,TT_00,TT_01,CO2_00,CO2_01,Rec_0,compliance_0,TT_10,TT_11,CO2_10,CO2_11,Rec_1,compliance_1,TT_20,TT_21,CO2_20,CO2_21,Rec_2,compliance_2,TT_30,TT_31,CO2_30,CO2_31,Rec_3,compliance_3,TT_40,TT_41,CO2_40,CO2_41,Rec_4,compliance_4,TT_50,TT_51,CO2_50,CO2_51,Rec_5,compliance_5,TT_60,TT_61,CO2_60,CO2_61,Rec_6,compliance_6,TT_70,TT_71,CO2_70,CO2_71,Rec_7,compliance_7,TT_80,TT_81,CO2_80,CO2_81,Rec_8,compliance_8,TT_90,TT_91,CO2_90,CO2_91,Rec_9,compliance_9,TT_100,TT_101,CO2_100,CO2_101,Rec_10,compliance_10,TT_110,TT_111,CO2_110,CO2_111,Rec_11,compliance_11,TT_120,TT_121,CO2_120,CO2_121,Rec_12,compliance_12,TT_130,TT_131,CO2_130,CO2_131,Rec_13,compliance_13,TT_140,TT_141,CO2_140,CO2_141,Rec_14,compliance_14,TT_150,TT_151,CO2_150,CO2_151,Rec_15,compliance_15,TT_160,TT_161,CO2_160,CO2_161,Rec_16,compliance_16,TT_170,TT_171,CO2_170,CO2_171,Rec_17,compliance_17,TT_180,TT_181,CO2_180,CO2_181,Rec_18,compliance_18,TT_190,TT_191,CO2_190,CO2_191,Rec_19,compliance_19,TT_200,TT_201,CO2_200,CO2_201,Rec_20,compliance_20,TT_210,TT_211,CO2_210,CO2_211,Rec_21,compliance_21,TT_220,TT_221,CO2_220,CO2_221,Rec_22,compliance_22,TT_230,TT_231,CO2_230,CO2_231,Rec_23,compliance_23,TT_240,TT_241,CO2_240,CO2_241,Rec_24,compliance_24,TT_250,TT_251,CO2_250,CO2_251,Rec_25,compliance_25,TT_260,TT_261,CO2_260,CO2_261,Rec_26,compliance_26,TT_270,TT_271,CO2_270,CO2_271,Rec_27,compliance_27,TT_280,TT_281,CO2_280,CO2_281,Rec_28,compliance_28,TT_290,TT_291,CO2_290,CO2_291,Rec_29,compliance_29,TT_300,TT_301,CO2_300,CO2_301,Rec_30,compliance_30,TT_310,TT_311,CO2_310,CO2_311,Rec_31,compliance_31,TT_320,TT_321,CO2_320,CO2_321,Rec_32,compliance_32,TT_330,TT_331,CO2_330,CO2_331,Rec_33,compliance_33,TT_340,TT_341,CO2_340,CO2_341,Rec_34,compliance_34,TT_350,TT_351,CO2_350,CO2_351,Rec_35,compliance_35,TT_360,TT_361,CO2_360,CO2_361,Rec_36,compliance_36,TT_370,TT_371,CO2_370,CO2_371,Rec_37,compliance_37,TT_380,TT_381,CO2_380,CO2_381,Rec_38,compliance_38,TT_390,TT_391,CO2_390,CO2_391,Rec_39,compliance_39
384,0,1,0,0,1,0,0,1,-0.11913665384903976,-0.07045703479155652,0.0,100,102.93146020620877,100,93.37936457662224,0,1,100,96.18400218827747,100,99.96592858337374,0,1,100,97.5879050389205,100,92.83648660833508,0,1,100,100.4620890060013,100,99.53233643692467,0,0,100,97.29434583727658,100,93.35425146752411,1,1,100,103.58077763069102,100,96.40808756379691,1,0,100,113.97671648569303,100,88.93400054447098,1,0,100,103.71035177786113,100,92.75877676843123,1,1,100,112.65788971046342,100,98.98185174178388,0,0,100,98.94397440906447,100,83.37654609898519,1,1,100,104.9617546138189,100,100.79825297453047,0,0,100,113.30000301588622,100,100.33793502854351,0,0,100,102.41732465067673,100,86.41573655893725,1,1,100,106.87274331357592,100,93.35907553927466,1,0,100,104.94343416013278,100,93.33929880060006,1,0,100,101.64489332414543,100,102.47881246822311,1,0,100,104.37825382740783,100,96.10035528043284,0,0,100,108.2061846213382,100,95.05816344180694,0,0,100,110.60172966387722,100,88.19151300045462,0,0,100,100.30998212707571,100,92.52252760449592,1,1,100,115.97470252140985,100,90.17876485233043,1,0,100,99.47091933628177,100,95.68039541396377,1,1,100,112.12316959568992,100,88.79814435094276,0,0,100,117.3649315156613,100,87.72917870547904,0,0,100,103.96399261607436,100,98.48458682185297,1,0,100,108.62836766767789,100,99.68445610770246,0,0,100,105.90223404778882,100,94.54752906175017,0,0,100,106.14612942453238,100,94.96345847149283,1,0,100,107.55400420018299,100,87.74814131300403,0,0,100,105.72069746070152,100,88.83298087681864,1,1,100,103.55329609586924,100,87.56251148949926,0,1,100,102.55483318534789,100,94.08796580802296,0,1,100,101.34813961378755,100,93.92438280440264,1,1,100,100.02081387527733,100,88.06833563153594,1,1,100,100.40894543195206,100,94.69914509718495,0,1,100,102.23027591209099,100,92.20890071768035,0,1,100,96.82540373871143,100,88.7591857700938,0,1,100,102.68661828015134,100,88.96964815544136,1,1,100,109.25278586190196,100,89.72677817294469,0,0,100,94.7289441696464,100,94.69948637056193,1,1
385,0,1,0,0,1,0,0,1,-0.29140965721334955,0.011193097325599255,0.0,100,103.18951496515659,100,88.60904345427141,1,0,100,108.56760713763919,100,89.51964035558306,1,0,100,91.79878783243443,100,89.81105240273051,1,1,100,97.04605599117987,100,97.9401863778061,0,1,100,101.87444117634391,100,102.80038161138071,1,0,100,95.16597447395823,100,90.5010041477465,1,1,100,100.50938270076584,100,91.31218182166171,1,0,100,98.86179248990237,100,92.68570161855558,0,1,100,116.01404422062241,100,94.68260874662866,0,0,100,95.66756348537737,100,95.95020025292207,1,1,100,102.91650642835037,100,97.77676745184371,0,0,100,105.76139659951339,100,86.3106742212424,1,0,100,113.93166428491402,100,94.11372824787075,0,0,100,101.67877803513943,100,94.43127860112284,0,0,100,106.68579705231254,100,90.02173231447568,0,0,100,104.94293787131967,100,93.3129295716757,1,0,100,109.08732000596457,100,93.52292632524335,0,0,100,100.45705500982953,100,87.41555577615253,1,0,100,96.6177154646855,100,85.9093082854225,0,1,100,97.39449532052458,100,81.94888870102892,1,1,100,107.04671437464911,100,87.96187932705489,1,0,100,98.06970524347895,100,89.9001652287154,1,1,100,101.9836679644659,100,92.31161320932621,0,0,100,92.32084291291726,100,94.23921496792991,0,1,100,96.33009999831172,100,95.35479041706331,0,1,100,100.07697135932862,100,89.68564793545939,0,0,100,98.82555407015779,100,93.2909974538527,0,1,100,114.91959087502815,100,88.3852635167431,0,0,100,99.36790687663895,100,94.3985834015277,0,1,100,107.84385636501092,100,92.38587658134831,1,0,100,108.66736710532771,100,84.30142338091679,1,0,100,104.27942235275525,100,96.96805984135581,1,0,100,100.79806379776394,100,92.11922058545659,1,0,100,111.71830798114664,100,100.24796827966884,1,0,100,105.93334218165496,100,89.34108230526499,0,0,100,105.12920892241334,100,95.79198182277736,0,0,100,96.88872685614923,100,85.51673997367675,0,1,100,98.96255253110986,100,98.28200916729355,1,1,100,108.78702732121748,100,90.32709929468332,1,0,100,107.14959337110517,100,91.57152425401068,0,0
386,0,1,0,0,1,0,0,1,-0.1560527219108207,0.08106140188464758,0.0,100,97.54839149731171,100,95.29991288848734,1,1,100,102.75271776703542,100,97.5859849360683,1,0,100,106.884233223104,100,91.39176963942371,0,0,100,105.25811914590676,100,92.64571698218323,1,0,100,101.54984780662153,100,92.99206623618848,0,0,100,94.40679633139385,100,90.35609283971642,1,1,100,106.06677111310955,100,95.84183880576168,0,0,100,108.87054325845511,100,87.62057320759733,1,0,100,111.58373712968125,100,88.24362072402656,0,0,100,108.50847193993488,100,87.57017081578655,0,0,100,100.42279810027927,100,93.94517753724433,1,0,100,106.22416599653586,100,86.04272850690916,1,0,100,103.2650306258239,100,87.45253574071249,1,0,100,105.63806542294188,100,93.01216659735938,1,0,100,110.56564047443605,100,93.80387982820294,0,0,100,101.10495687103652,100,84.97619666889848,1,0,100,110.65479273082502,100,93.63050009074291,0,0,100,99.626521565886,100,88.1025730527249,0,0,100,107.35765941042301,100,92.05830661579365,0,0,100,103.1264694398145,100,92.71924180694752,0,0,100,109.62721865340811,100,93.09170241148911,1,0,100,99.17262437243707,100,98.8930478570551,0,1,100,102.71757625895954,100,90.93534690879073,0,0,100,110.82809846509687,100,92.30847026370812,1,0,100,115.4032947968556,100,89.94273176473064,0,0,100,105.50950347317608,100,95.02407839839233,1,0,100,102.66654563533521,100,92.60562185193267,1,0,100,106.54825193501242,100,89.97826442534372,1,0,100,104.778286114134,100,92.83204210915886,1,0,100,97.66830661888018,100,99.15830610160135,1,1,100,109.1391790423904,100,90.91008446543086,1,0,100,105.05293871742084,100,90.15670223340611,0,0,100,85.43412302573705,100,91.86622947368649,1,1,100,105.28354594416106,100,98.75964686884645,1,0,100,100.05731206586674,100,96.7333409356738,0,0,100,96.5223127106696,100,97.29547203920797,1,1,100,98.77289470269386,100,89.91182470575342,1,0,100,109.78222813750914,100,89.37855876697539,0,0,100,101.2578652690324,100,87.90080381299904,1,0,100,101.03115742101777,100,84.81599867751022,1,0
387,0,1,0,0,1,0,0,1,-0.11343559491344783,-0.05273571606250705,0.0,100,113.5337607614398,100,95.42569195451044,0,0,100,104.86076970380958,100,94.23538934218188,0,0,100,102.06822887854874,100,90.94036632275913,0,1,100,107.73738675685448,100,93.50023635369138,0,0,100,107.33145884694468,100,103.9542951736119,0,0,100,110.30236488093968,100,85.79474038914904,0,0,100,104.72258455979718,100,90.07544263349634,0,0,100,110.45831237542754,100,90.43061067424226,0,0,100,100.9704508858682,100,95.96370345877398,0,1,100,102.93431469823774,100,90.49535792475436,0,1,100,105.3736689873326,100,92.4726456456358,0,0,100,100.657980492304,100,84.07334839963532,0,1,100,96.85961523126619,100,93.03190851117529,1,1,100,96.39565638411578,100,86.2226852766023,1,1,100,104.00875096576125,100,93.17658180772439,0,0,100,102.12140192359675,100,101.95735309937021,0,0,100,94.29121626886293,100,89.14618668716095,1,1,100,96.64299488309416,100,95.56038601805251,0,1,100,111.34441669496945,100,92.0022339609876,0,0,100,103.96363915859243,100,85.87847394189673,1,1,100,104.76257726846879,100,99.65461916802376,0,0,100,99.07707261094436,100,90.12623432497323,0,1,100,107.38293083055049,100,92.03794280493257,0,0,100,104.6331790672118,100,87.46189562137141,0,1,100,109.93551082082752,100,94.28454214360222,0,0,100,102.41443207161993,100,92.72439880615386,0,1,100,104.2760380711684,100,91.37384198944902,1,0,100,106.79886312788801,100,90.68737050802186,1,0,100,109.29697069875367,100,95.52349903436722,0,0,100,102.82388602189101,100,97.87724181001494,1,0,100,98.42273027819571,100,92.74562300560522,1,1,100,108.9960133680764,100,97.58424661251539,0,0,100,99.92288090363908,100,86.11704657003183,0,1,100,109.19693493942135,100,95.74643525855384,0,0,100,107.20422354250016,100,90.14865645622756,1,0,100,104.7111217969915,100,87.71923941256549,0,1,100,103.4803112833219,100,91.20673908563306,0,1,100,106.77292062414455,100,90.12673725176131,1,0,100,105.140317033982,100,87.00569717720452,1,1,100,105.64598235642217,100,88.85854197494628,1,0
388,0,1,0,0,1,0,0,1,-0.1900895873163607,-0.0659063961279805,0.0,100,102.34989436225067,100,92.87179284055455,0,1,100,106.75669769836648,100,89.78065945896813,1,0,100,103.62402714583807,100,86.88314261439973,0,1,100,100.49830729807537,100,89.98554201176432,0,1,100,106.41261783425868,100,99.780444888631,0,0,100,110.07615794152669,100,93.26900613951638,0,0,100,100.44991488420632,100,92.87955520676186,1,1,100,105.69083468678858,100,88.34332064217043,0,0,100,102.9199183714301,100,92.7341192013701,1,0,100,104.23713309659115,100,86.73625061780615,0,1,100,101.99866932218183,100,97.48200438621775,0,0,100,105.0068871317852,100,94.31370398978513,1,0,100,105.42247581534907,100,88.33934986328644,1,0,100,104.4547790422702,100,92.90839386201873,0,0,100,100.26437651288092,100,99.3591677018321,0,0,100,104.74633587097448,100,99.24550112771345,0,0,100,108.98287957758225,100,93.34227462325404,0,0,100,95.64054096369526,100,93.79095466438253,1,1,100,99.4094761583799,100,91.32741435925587,1,1,100,104.10774315216848,100,95.47392150897856,0,0,100,102.69190222196438,100,100.90586938232572,1,0,100,102.80780361473967,100,80.0543613398161,1,1,100,95.91054134192072,100,92.86924311942792,0,1,100,111.80928285429859,100,88.61136242112583,0,0,100,97.63600703640597,100,98.31798592182156,0,1,100,108.08171407830736,100,90.16582604643449,1,0,100,107.98086323928702,100,88.73254605306555,0,0,100,111.28862270667764,100,94.75681167230029,1,0,100,100.34436951124987,100,94.92157356766225,1,1,100,101.27650897241277,100,86.10132009707895,1,1,100,114.89529250819258,100,95.16610665443241,0,0,100,98.32918715477581,100,88.2148423903084,0,1,100,105.75837832842507,100,85.45923934004918,1,0,100,105.63084354090707,100,93.97747221187929,1,0,100,99.51823923288813,100,89.79154928416494,1,1,100,102.28851811180552,100,99.80665438999863,1,0,100,101.10883448200404,100,95.16710427791435,1,1,100,106.65549846524368,100,91.3333561967361,1,0,100,103.38613927716574,100,88.8847251630537,1,1,100,110.59326719728308,100,89.97939258025073,1,0
389,0,1,0,0,1,0,0,1,-0.012226638589747721,-0.00887015751569438,0.0,100,101.96742654768758,100,93.31199187488308,0,1,100,100.42579574269057,100,85.97337120223253,1,1,100,103.37279456568669,100,87.35895654505785,0,1,100,93.1932500338843,100,87.04285396432141,1,1,100,107.79026453671645,100,90.93902534143746,0,0,100,102.95484069624118,100,88.10748839915574,1,1,100,109.26683727908447,100,90.67584708559144,0,0,100,108.29746517003072,100,96.48203213669622,0,0,100,102.64674474037807,100,90.80664558647864,0,1,100,103.42173300614171,100,88.70217183429392,0,1,100,105.27237629446806,100,91.80743969803896,1,1,100,105.33550309306108,100,98.31619320218532,0,0,100,103.36477722695973,100,89.9160818199293,1,1,100,105.29796622111164,100,88.87861404760268,1,1,100,106.35313438703433,100,86.43570071138501,1,1,100,105.08891543700429,100,94.73188253346426,0,0,100,108.06641606470211,100,93.03472106502603,1,0,100,100.55072982627249,100,96.9754991811949,1,1,100,98.62374868510315,100,93.41111860337337,1,1,100,99.57653168862927,100,88.16811989945903,0,1,100,94.8759877220842,100,80.25385688086638,0,1,100,103.40059899558139,100,97.40803397491163,0,0,100,108.24559112829581,100,94.14996328568371,0,0,100,100.18056399656106,100,84.28221392561727,0,1,100,109.86985294792757,100,97.39244403910328,1,0,100,100.4346680345719,100,89.23222252787349,1,1,100,107.12137763734155,100,90.02866803032184,1,1,100,113.79640408863193,100,90.66576600380186,0,0,100,91.86818707213939,100,94.50124974336055,1,1,100,112.82011297684679,100,87.88585770609902,0,0,100,113.47283820865678,100,97.11291209753749,0,0,100,104.35851185272291,100,97.71939145393698,0,0,100,117.13470202833054,100,90.55046634769309,0,0,100,100.70815034803748,100,88.7356496177923,1,1,100,106.77940097595696,100,91.91081629520322,0,0,100,106.5431862529323,100,88.68580092677476,0,1,100,106.0353082526136,100,90.92925835211227,0,1,100,109.82699284260062,100,95.45515793685504,1,0,100,100.82566193045855,100,86.68661655206316,0,1,100,104.96069068923588,100,101.06745415225711,1,0
390,0,1,0,0,1,0,0,1,0.0403153331840721,-0.12912583151286994,0.0,100,99.18033760546555,100,90.29052226612637,1,1,100,104.97449549951338,100,90.1983322576566,0,1,100,109.46466709274631,100,95.13631844908475,0,1,100,113.70412781767493,100,93.21820090981264,1,1,100,105.6356317336096,100,91.38327077616117,1,1,100,112.04242708181275,100,88.30568399459298,1,1,100,101.14444039192624,100,85.6198960231415,0,1,100,110.67456200341354,100,89.32046954128857,0,1,100,110.6359972651202,100,89.1060484671333,1,1,100,107.5668894447933,100,89.88002870043006,1,1,100,104.7269590079804,100,90.71978986620766,1,1,100,104.62533274241082,100,94.40997457127541,0,1,100,101.35152209434114,100,90.5004460561284,0,1,100,104.13171469277249,100,81.97771206634081,0,1,100,98.50310918034808,100,97.01273052045278,0,1,100,120.22334782919442,100,91.36460375681196,1,1,100,111.77767489223031,100,96.40062177097809,0,1,100,110.01594332965578,100,92.28819851533049,0,1,100,101.96698576573584,100,82.95635132288892,1,1,100,105.9577507332618,100,91.48981759101002,1,1,100,93.28133473330209,100,97.73379897872415,1,1,100,106.23043414366435,100,94.60917236523095,0,1,100,112.6762440055665,100,91.63169554532506,0,1,100,107.22492880477022,100,91.50624231174889,1,1,100,115.1706536522532,100,89.60413463468308,0,1,100,111.10847487688036,100,89.38551036653053,1,1,100,94.16955588878538,100,94.82063166349158,0,1,100,101.8202590126517,100,96.90485274755277,1,1,100,115.06207310512475,100,91.15475234860078,1,1,100,102.68129635258602,100,91.56578908836353,1,1,100,113.03334171517318,100,91.54959983511347,1,1,100,108.7351257285904,100,91.04133126694929,0,1,100,109.51759960597154,100,93.77998874627136,1,1,100,111.60120605449202,100,89.46464608108232,0,1,100,108.55601803522367,100,97.25422562407263,1,1,100,116.86921096491264,100,90.23908505502392,1,1,100,98.02512876425895,100,85.66690924804631,1,1,100,98.3182441976481,100,97.19573853097913,1,1,100,101.77981264228227,100,86.3585037482252,1,1,100,103.1777586250877,100,89.73764958906364,0,1
391,0,1,0,0,1,0,0,1,-0.06366773635270659,-0.10115328180319655,0.0,100,106.28279618205714,100,91.30937776765509,0,1,100,107.44244313733876,100,97.76329768553968,1,0,100,100.24154319311225,100,90.849194376642,0,1,100,102.04883370990854,100,91.50990667538431,1,1,100,99.74161450054922,100,93.20167011471399,0,1,100,103.2669565314853,100,92.44665329344012,0,1,100,101.72421445435742,100,98.50165227348332,0,1,100,98.16250020551476,100,91.36810455947713,0,1,100,102.04974586421031,100,95.6580274985816,0,1,100,104.52934560818191,100,89.47556618749203,0,1,100,100.77600030510918,100,94.63182901665272,0,1,100,108.18869162123502,100,93.92370902556497,1,1,100,111.72469450250087,100,90.47860174284146,0,1,100,101.81826221421714,100,87.35254470166156,0,1,100,108.39003728622875,100,93.49534150716518,0,1,100,111.84692789711941,100,97.58606518083491,1,0,100,99.8167582820154,100,91.0906017501156,1,1,100,105.09379954990887,100,84.70584424827925,1,1,100,104.3604205526921,100,92.82199360831768,0,1,100,101.42990245536433,100,87.19760865785666,0,1,100,101.19116404142889,100,92.0671597157251,0,1,100,107.11794087615014,100,88.69935396877273,0,1,100,96.72406892735346,100,92.6842453061913,0,1,100,100.59751984689693,100,89.32356950594792,1,1,100,115.41583440788476,100,88.16698499944061,1,1,100,111.40531495298869,100,90.43491396443122,1,1,100,106.79424067475473,100,88.89756578638463,0,1,100,99.07228652775018,100,90.86423659930942,1,1,100,97.999316100244,100,87.4005193746358,1,1,100,108.38137925993132,100,96.08480928880883,0,0,100,106.45388494661539,100,87.19960631145733,0,1,100,104.65381479119758,100,91.18108684312513,0,1,100,101.2351695819171,100,90.71577805626133,1,1,100,108.12487835471602,100,96.73146491438095,0,0,100,104.37422186451217,100,88.17631076298245,1,1,100,111.1381748261235,100,95.34258190625292,0,0,100,100.49045111653486,100,100.29416674527835,0,0,100,106.18579204126108,100,90.81034535086015,0,1,100,115.05363012338283,100,88.97755789711371,1,1,100,101.81789874922573,100,89.38815911396242,1,1
392,0,1,0,0,1,0,0,1,-0.31941186163904023,0.05445600726066824,0.0,100,104.25267495638832,100,86.50080647844912,0,0,100,105.37136313129331,100,90.22371246720002,0,0,100,121.5337009580337,100,90.21059071501195,0,0,100,107.44819619734486,100,86.7357034261169,0,0,100,108.79918007647609,100,96.53649719930071,0,0,100,106.88890142703107,100,90.50750099983976,0,0,100,108.80949316396809,100,90.95560596816595,0,0,100,105.15509879162948,100,90.49507946263,1,0,100,106.06684769752523,100,89.08090663265143,0,0,100,107.20950781532767,100,86.50298431398721,0,0,100,106.2740985818883,100,94.52257715258683,0,0,100,99.20277503070432,100,92.58346948385451,1,0,100,101.34281855181747,100,91.83513097527516,1,0,100,99.75550253066626,100,86.58795188975803,0,0,100,103.1281983377741,100,89.9802135329964,1,0,100,106.90590013698443,100,92.03596012619262,1,0,100,106.19920493181186,100,99.75286063568477,1,0,100,95.06392722016201,100,92.22916932474935,0,1,100,106.50963488527773,100,96.90615655045033,0,0,100,103.33115638770472,100,92.83533484527266,0,0,100,98.94944610364955,100,98.90763327082767,0,1,100,107.65331079948751,100,89.89327644977556,0,0,100,111.75613565113176,100,96.50480913542995,1,0,100,101.08318817727213,100,90.87301030169489,0,0,100,106.8753003647211,100,88.91701390349488,1,0,100,108.7558746760354,100,93.7850806614975,0,0,100,107.80571278237932,100,85.9162292078013,1,0,100,97.68091797720326,100,86.78246584905915,0,1,100,101.88290830721289,100,87.61749459055727,1,0,100,109.39428471222982,100,93.31992340348887,1,0,100,109.14268366633063,100,89.00723449271443,0,0,100,109.80516319905551,100,95.71153433302976,0,0,100,115.97303236532903,100,97.9323500268006,1,0,100,111.16165216204205,100,92.67850569922948,1,0,100,107.5732087429576,100,93.59784659005335,0,0,100,105.72137520379988,100,86.9752598825391,1,0,100,104.71279190443661,100,91.71497999794934,0,0,100,117.21028505593418,100,89.10405005591173,0,0,100,97.7180825943395,100,89.12693721190585,0,1,100,99.9337619785114,100,95.04012216141533,1,0
393,0,1,0,0,1,0,0,1,-0.007618653213024601,-0.04627106863238102,0.0,100,98.32696250446062,100,92.75938096168706,0,1,100,100.1103590349708,100,93.99897509054682,0,1,100,105.28121646761903,100,93.74817685649596,0,1,100,105.09275882283397,100,89.0398404529727,0,1,100,99.83957323656196,100,96.68768706649885,0,1,100,102.27789336862133,100,87.95986427585798,0,1,100,110.02760043688716,100,93.19566695656641,0,1,100,93.95597746195645,100,92.76915722961583,1,1,100,111.41918972471073,100,86.62750114787895,0,1,100,112.13497660233878,100,89.93704720740958,1,1,100,109.60787177207297,100,92.12121641755667,1,1,100,112.99379018591026,100,88.62885203649445,0,1,100,101.46487695025186,100,89.76411260185601,1,1,100,101.64800414891761,100,91.47880628377524,1,1,100,98.42648495376677,100,95.3848584411451,1,1,100,112.97722843509035,100,96.6536211076527,0,1,100,98.78356229557231,100,89.79423940934474,0,1,100,112.47955123923907,100,99.67937251496598,0,0,100,102.15471642623731,100,93.30717716429321,0,1,100,109.54554234288149,100,90.55552440097395,1,1,100,103.37481496169919,100,98.66169964161416,0,1,100,102.92559939836711,100,89.9479029943809,1,1,100,96.81349263172314,100,91.56293222343552,1,1,100,104.96548370062946,100,97.72859186958736,1,1,100,103.00692213770098,100,96.310588546653,0,1,100,97.29280926818971,100,91.42840756620464,1,1,100,98.30937106154782,100,102.68239725727221,0,0,100,108.29424624115299,100,93.78335461898716,0,1,100,107.90917449122108,100,87.7944926239623,0,1,100,112.50077827562923,100,93.2834099068945,0,1,100,105.53500512963143,100,94.30730752941258,1,1,100,95.8646203919991,100,105.74288178610801,1,0,100,100.54590205850042,100,95.17949361976864,1,1,100,100.69284499614191,100,96.27723206184648,0,1,100,99.35846361787094,100,98.64672294231502,0,1,100,107.67013491613532,100,94.28307822093979,1,1,100,99.8583597983959,100,88.02167886934842,0,1,100,105.10221975073725,100,92.36651701972319,1,1,100,102.75212736107602,100,96.09384416282417,1,1,100,99.59108149306272,100,88.17379458573238,1,1
394,0,1,0,0,1,0,0,1,0.008683611831847099,-0.06924042772610153,0.0,100,106.406693002893,100,91.4269283193415,0,1,100,107.86743067509722,100,88.72871005434628,0,1,100,114.47887334766934,100,92.1430130082501,0,1,100,106.35418541573236,100,98.29198653004066,0,1,100,105.84251062904836,100,91.71507935381045,1,1,100,102.99673704274583,100,93.09130546119553,1,1,100,102.79231391735694,100,90.99701868355267,0,1,100,105.91197317255185,100,85.54801126731712,0,1,100,95.77473102241903,100,90.6161374245816,0,1,100,99.35183033664168,100,97.51940262442405,1,1,100,110.87705422151744,100,93.15297788433875,0,1,100,93.32037182396219,100,87.66661419318484,0,1,100,98.9762334187258,100,97.41258747796552,0,1,100,104.18731764602515,100,97.34196035112502,1,1,100,97.63668153660032,100,87.25242355410359,0,1,100,110.98771432251266,100,93.93663168561734,0,1,100,108.59540350162405,100,95.33934037517871,0,1,100,98.92990482997762,100,96.22842396030569,1,1,100,103.17472338395812,100,100.96393783917745,1,0,100,109.72756270625199,100,92.81830739503052,0,1,100,107.63020271845643,100,92.88049130631504,1,1,100,103.79591751705296,100,94.66401802309619,0,1,100,91.09171540990536,100,91.21652207416297,1,1,100,103.51885494979928,100,95.67703378104217,0,1,100,117.36029794827833,100,98.40064572411575,1,1,100,105.30012054469627,100,91.49028355157238,0,1,100,103.93202121844602,100,91.32519653086521,0,1,100,111.87691112945048,100,88.02723326140178,1,1,100,110.89307091112019,100,91.25655132012481,1,1,100,106.8642640402221,100,93.65188145499673,0,1,100,103.21931923352145,100,89.88622990523189,1,1,100,95.07428098674445,100,87.27947235362375,0,1,100,103.24079450443767,100,90.95761361837418,0,1,100,111.00319854881667,100,90.64557775173739,1,1,100,109.74976778590683,100,96.94182981571522,0,1,100,101.98357819982765,100,92.82415059167052,0,1,100,102.51857724887861,100,102.41514505507524,1,0,100,98.67957068768916,100,92.73357493041502,1,1,100,107.38038342947925,100,89.442081483319,0,1,100,110.38113936707055,100,90.38382364813143,1,1
395,0,1,0,0,1,0,0,1,-0.28652881072346814,-0.13995017170670015,0.0,100,103.74214703148017,100,96.42708087892942,0,0,100,113.30860337958431,100,90.73467754797375,1,0,100,103.22256329798243,100,93.76527076209189,0,0,100,107.89437931734408,100,89.94521889513067,1,0,100,95.64369358250033,100,96.14646100514986,0,1,100,112.00261495227602,100,90.9731255972738,0,0,100,101.64145325380913,100,92.08709809053516,0,1,100,112.23464600108693,100,91.62415296566863,0,0,100,104.16800048134192,100,89.96941162893879,1,1,100,102.29910412983475,100,93.86625977760565,1,1,100,105.89543460003355,100,87.14932866020148,0,1,100,104.14136229970515,100,87.41584835488068,0,1,100,107.25243008923215,100,86.68468582813584,0,0,100,104.62990768244329,100,97.99659320305435,0,0,100,103.4086943993063,100,89.94210681777878,0,1,100,99.96047356202749,100,95.53177459287242,1,1,100,107.68159398197433,100,88.52190849170914,0,0,100,107.13830998827662,100,94.503246358535,0,0,100,107.11568259350149,100,88.22645144720987,1,0,100,102.56823738603677,100,90.7443277244577,0,1,100,110.4128118257398,100,87.12590742871859,1,0,100,95.66798889659954,100,83.84977913764133,1,1,100,98.23422750991386,100,92.7061819387465,1,1,100,103.14722287556327,100,84.22056248779381,0,1,100,101.5604363166534,100,91.66492342954885,0,1,100,106.17491698208563,100,91.01666360926446,0,0,100,106.76493563230561,100,92.89736764071885,0,0,100,97.21086820296955,100,96.49315647077978,0,1,100,99.88252304379748,100,94.02735431219976,1,1,100,100.7991548319952,100,90.9843469690611,0,1,100,103.5358412771266,100,91.40983009517775,0,1,100,102.15226650287356,100,94.32183836651116,1,1,100,108.20730559189303,100,97.69579341446018,0,0,100,104.55610125733473,100,97.00811541789133,0,0,100,102.67043545988305,100,92.54805097378087,0,1,100,97.23595875040321,100,96.9671573084985,1,1,100,112.92466065668742,100,95.32938430087637,0,0,100,91.23623631744724,100,90.2050998552293,0,1,100,108.88208833611421,100,100.57254433143716,0,0,100,106.3062774966253,100,100.0095328567794,1,0
